"species","decimalLongitude","decimalLatitude"
"Anilios grypus",117.861111,-20.919722
"Anilios grypus",120.876389,-20.935556
"Anilios grypus",118.683333,-26.133333
"Anilios grypus",142.15,-20.9
"Anilios grypus",128.846111,-19.866389
"Anilios grypus",114.083333,-22.25
"Anilios grypus",118.61,-20.61
"Anilios grypus",114.444167,-24.405556
"Anilios grypus",113.7,-25.8
"Anilios grypus",139.233333,-23.033333
"Anilios grypus",116.7,-20.666667
"Anilios grypus",116.631667,-20.681111
"Anilios grypus",143.033333,-22.383333
"Anilios grypus",122.083333,-22.333333
"Anilios grypus",117.183333,-20.633333
"Anilios grypus",143.326389,-24.952778
"Anilios grypus",121.237222,-21.288333
"Anilios grypus",118.791667,-23.184722
"Anilios grypus",118.706111,-21.401389
"Anilios grypus",117.472778,-22.295
"Anilios grypus",118.960833,-21.94
"Anilios grypus",117.188056,-22.613333
"Anilios grypus",117.216667,-26.366667
"Anilios grypus",119.263056,-22.786111
"Anilios grypus",114.694167,-25.623056
"Anilios grypus",122.366667,-21.883333
"Anilios grypus",119.497778,-20.190278
"Anilios grypus",114.528611,-22.157778
"Anilios grypus",118.683333,-26.133333
"Anilios grypus",114.116944,-21.87
"Anilios grypus",143.500888079063,-22.0819233521307
"Anilios grypus",140.883333,-25.866667
"Anilios grypus",120.799722,-22.578333
"Anilios grypus",122.233333,-21.716667
"Anilios grypus",119.733333,-23.35
"Anilios grypus",143.183333,-24.116667
"Anilios grypus",139.35,-25.9
"Anilios grypus",117.479444,-22.321389
"Anilios grypus",143.6,-23.85
"Anilios grypus",116.299722,-21.818889
"Anilios grypus",125.433333,-18.033333
"Anilios grypus",117.783333,-22.7
"Anilios grypus",119.175278,-20.326389
"Anilios grypus",113.706667,-24.413056
"Anilios grypus",144.25,-23.433333
"Anilios grypus",120.090556,-21.479722
"Anilios grypus",117.825278,-21.766389
"Anilios grypus",140.653611,-24.796389
"Anilios grypus",118.683333,-26.133333
"Anilios grypus",119.159722,-22.781944
"Anilios grypus",144.25,-23.45
"Anilios grypus",139.866667,-18.233333
"Anilios grypus",121.448056,-19.797778
"Anilios grypus",114.625556,-25.653889
"Anilios grypus",143.033,-22.383
"Anilios grypus",143.044722,-22.396111
"Anilios grypus",120.071111,-21.4075
"Anilios grypus",117.6,-21.633333
"Anilios grypus",143.375,-24.108333
"Anilios grypus",116.148056,-22.571111
"Anilios grypus",140.985,-23.543056
"Anilios grypus",118.72,-23.000556
"Anilios grypus",118.602778,-23.729722
"Anilios grypus",142.324444,-21.9275
"Anilios grypus",116.790278,-20.575
"Anilios grypus",114.4,-22.733
"Anilios grypus",114.033333,-25.05
"Anilios grypus",114.636667,-24.511389
"Anilios grypus",117,-20.733333
"Anilios grypus",129.6,-22.867
"Anilios grypus",130.267,-20.867
"Anilios grypus",117.095833,-20.8525
"Anilios grypus",115.787222,-23.061389
"Anilios grypus",118.978889,-22.068889
"Anilios grypus",143.866667,-23.966667
"Anilios grypus",114.850833,-21.754167
"Anilios grypus",117.521944,-22.2175
"Anilios grypus",114.166667,-21.783333
"Anilios grypus",125.65,-21.766667
"Anilios grypus",141.5,-25.65
"Anilios grypus",116.098333,-21.728056
"Anilios grypus",130.283,-20.75
"Anilios grypus",117.0725,-20.807778
"Anilios grypus",114.852222,-21.753611
"Anilios grypus",115.083333,-21.733333
"Anilios grypus",123.616667,-17.3
"Anilios grypus",118.683333,-26.133333
"Anilios grypus",115.962222,-21.671111
"Anilios grypus",117.693333,-22.059167
"Anilios grypus",114.511667,-24.443056
"Anilios grypus",117.111944,-24.779167
"Anilios grypus",120.531389,-23.923333
"Anilios grypus",139.2358,-26.2503
"Anilios grypus",117.521944,-22.2175
"Anilios grypus",119.176667,-23.053611
"Anilios grypus",116.316667,-21.65
"Anilios grypus",125.766667,-21.683333
"Anilios grypus",114.4,-22.733
"Anilios grypus",115.150833,-21.72
"Anilios grypus",120.459167,-23.358611
"Anilios grypus",114.383,-22.733
"Anilios grypus",116.8,-20.566667
"Anilios grypus",113.533333,-25.916667
"Anilios grypus",123.633333,-17.316667
"Anilios grypus",118.466667,-22.55
"Anilios grypus",116.333611,-22.355556
"Anilios grypus",141.15,-23.766667
"Anilios grypus",140.901111,-24.181944
"Anilios grypus",119.629722,-22.750278
"Anilios grypus",122.075833,-22.328889
"Anilios grypus",121.237222,-21.288333
"Anilios grypus",119.733333,-21.166667
"Anilios grypus",118.683333,-26.133333
"Anilios grypus",120.875556,-21.329722
"Anilios grypus",120.033333,-23.316667
"Anilios grypus",122.466667,-23.783333
"Anilios grypus",117.430278,-24.726111
"Anilios grypus",143.326389,-24.952778
"Anilios grypus",114.009444,-22.065556
"Anilios grypus",140.233333,-25.633333
"Anilios grypus",120.05,-20.633333
"Anilios grypus",118.956389,-22.692778
"Anilios grypus",114.766667,-21.716667
"Anilios grypus",118.987778,-21.609444
"Anilios grypus",115.150833,-21.72
"Anilios grypus",120.459167,-23.358611
"Anilios grypus",141.133333,-23.766667
"Anilios grypus",143.219444,-24.138889
"Anilios grypus",117.22,-21.32
"Anilios grypus",119.733333,-23.35
"Anilios grypus",114.694167,-25.623056
"Anilios grypus",117.6,-21.633333
"Anilios grypus",116.166667,-21
"Anilios grypus",142.816667,-24.05
"Anilios grypus",119.975833,-22.451667
"Anilios grypus",120.473056,-21.203889
"Anilios grypus",114,-24.416667
"Anilios grypus",139.2358,-26.2503
"Anilios grypus",119.649722,-20.910833
"Anilios grypus",141.534238945297,-21.2319325776801
"Anilios grypus",115.113889,-21.741111
"Anilios grypus",118.459722,-22.602778
"Anilios grypus",115.156944,-21.730833
"Anilios grypus",116.521944,-22.7725
"Anilios grypus",120.185,-20.566944
"Anilios grypus",144.599167,-21.241111
"Anilios grypus",120.019167,-23.328333
"Anilios grypus",119.630556,-22.968056
"Anilios grypus",116.85,-20.733333
"Anilios grypus",130.283,-20.75
"Anilios grypus",119.75,-21.166667
"Anilios grypus",143.234722,-24.127222
"Anilios grypus",143.136111,-25.172222
"Anilios grypus",118.566667,-23.866667
"Anilios grypus",116.521944,-22.7725
"Anilios grypus",140.9,-21.833333
"Anilios grypus",117.75,-22.807222
"Anilios grypus",120.360556,-24.075278
"Anilios grypus",128.848056,-19.856944
"Anilios grypus",117.925,-22.116944
"Anilios grypus",117.036667,-21.642222
"Anilios grypus",144.223333,-23.466944
"Anilios grypus",116.7,-20.666667
"Anilios grypus",141.533,-23.966
"Anilios grypus",114.4,-22.733
"Anilios grypus",120.752222,-21.333611
"Anilios grypus",131.033,-25.35
"Anilios grypus",118.6,-20.316667
"Anilios grypus",118.910278,-25.591111
"Anilios grypus",117.871389,-23.318056
"Anilios grypus",115.558056,-22.498333
"Anilios grypus",114.77,-23.9
"Anilios grypus",116.461111,-22.74
"Anilios grypus",132.7,-23.017
"Anilios grypus",128.861111,-19.593333
"Anilios grypus",119.908611,-20.390833
"Anilios grypus",119.183333,-20.183333
"Anilios grypus",117.6,-21.633333
"Anilios grypus",118.960833,-21.94
"Anilios grypus",115.150833,-21.72
"Anilios grypus",115.406944,-22.692222
"Anilios grypus",114,-22.066667
"Anilios grypus",115.447778,-20.790833
"Anilios grypus",115.293889,-25.055278
"Anilios grypus",114.116667,-21.933333
"Anilios grypus",139.35,-25.9
"Anilios grypus",144.641667,-24.846667
"Anilios grypus",114.116667,-21.933333
"Anilios grypus",131,-25.25
"Anilios grypus",117.982778,-20.91
"Anilios grypus",113.883333,-25.85
"Anilios grypus",118.816667,-20.4
"Anilios grypus",118.760833,-21.063611
"Anilios grypus",144.25,-23.45
"Anilios grypus",115.775,-23.227778
"Anilios grypus",139.25,-18.65
"Anilios grypus",115.116667,-21.633333
"Anilios grypus",114.550833,-22.153889
"Anilios grypus",119.625278,-23.3825
"Anilios grypus",141.75,-20.666667
"Anilios grypus",120.194167,-21.947778
"Anilios grypus",117.5025,-22.204722
"Anilios grypus",118.760833,-21.063611
"Anilios grypus",122.818611,-23.277778
"Anilios grypus",118.701111,-21.364444
"Anilios grypus",118.916667,-21.416667
"Anilios grypus",143.183333,-24.116667
"Anilios grypus",116.25,-21.783333
"Anilios grypus",143.326389,-24.952778
"Anilios grypus",130.5,-20.733
"Anilios grypus",139.2358,-26.2503
"Anilios grypus",117.521944,-22.2175
"Anilios grypus",117.6,-21.633333
"Anilios grypus",118.719167,-23.000556
"Anilios grypus",120.046667,-19.976944
"Anilios grypus",120.308333,-24.509167
"Anilios grypus",144.733333,-24.55
"Anilios grypus",120.783333,-22.603333
"Anilios grypus",118.316667,-22.233333
"Anilios grypus",122.233333,-17.966667
"Anilios grypus",118.883056,-21.358056
"Anilios grypus",144.85,-23.183
"Anilios grypus",118.75,-21.06
"Anilios grypus",119.858056,-20.935278
"Anilios grypus",142.319167,-21.934167
"Anilios grypus",120.799722,-22.578333
"Anilios grypus",116.488333,-21.952222
"Anilios grypus",116.85,-20.733333
"Anilios grypus",120.799722,-22.578333
"Anilios grypus",114.95,-21.716667
"Anilios grypus",117.521944,-22.2175
"Anilios grypus",114.5,-24.428611
"Anilios grypus",118.683333,-26.133333
"Anilios grypus",131.033,-25.35
"Anilios grypus",117.223611,-24.844444
"Anilios grypus",119.112222,-23.361111
"Anilios grypus",116.819722,-20.527778
"Anilios grypus",119.628333,-22.979444
"Anilios grypus",139.35,-25.9
"Anilios grypus",120.931389,-20.748056
"Anilios grypus",118.847222,-20.247222
"Anilios grypus",114.183,-26.416
"Anilios grypus",120.231667,-20.441111
"Anilios grypus",119.408611,-22.732778
"Anilios grypus",122.05,-20.375
"Anilios grypus",117.193333,-22.603611
"Anilios grypus",120.033333,-23.316667
"Anilios grypus",143.191667,-24.094444
"Anilios grypus",139.2358,-26.2503
"Anilios grypus",119.225,-22.804722
"Anilios grypus",114.694167,-25.623056
"Anilios grypus",114.863056,-21.785
"Anilios grypus",121.613333,-21.6675
"Anilios grypus",143.866667,-24.466667
"Anilios grypus",118.866667,-21.716667
"Anilios grypus",143.500888079063,-22.0819233521307
"Anilios grypus",117.066667,-21.583333
"Anilios grypus",113.461389,-24.223889
"Anilios grypus",139.033,-23.966
"Anilios grypus",113.666667,-24.883333
"Anilios grypus",113.4,-26.166667
"Anilios grypus",144.25,-23.433333
"Anilios grypus",117.801111,-23.339722
"Anilios grypus",114.863056,-21.785
"Anilios grypus",119.271111,-22.837222
"Anilios grypus",117.095833,-20.8525
"Anilios grypus",114.871944,-21.776667
"Anilios grypus",116.25,-21.783333
"Anilios grypus",139.9969,-21.9003
"Anilios grypus",116.216667,-24.55
"Anilios grypus",121.237222,-21.288333
"Anilios grypus",117.833333,-20.85
"Anilios grypus",130.233,-20.783
"Anilios grypus",118.316667,-22.283333
"Anilios grypus",116.461111,-22.74
"Anilios grypus",119.733333,-21.166667
"Anilios grypus",117.098889,-20.736111
"Anilios grypus",131.033,-25.35
"Anilios grypus",144.25,-23.433333
"Anilios grypus",114.694167,-25.623056
"Anilios grypus",120.062778,-21.644167
"Anilios grypus",127.766667,-19.183333
"Anilios grypus",143.183333,-24.116667
"Anilios grypus",131.033,-25.35
"Anilios grypus",114.1,-21.8
"Anilios grypus",130.267,-20.867
"Anilios grypus",143.283333,-24.283333
"Anilios grypus",117.366667,-24.866667
"Anilios guentheri",128.466667,-16.6
"Anilios guentheri",128.35,-16.82
"Anilios guentheri",125.3744,-17.8275
"Anilios guentheri",127.65,-18.216667
"Anilios guentheri",132.417,-14.333
"Anilios guentheri",132.424,-14.328
"Anilios guentheri",131.83,-16.246
"Anilios guentheri",130.770517,-14.025117
"Anilios guentheri",132.8333,-12.7083
"Anilios guentheri",128.033333,-15.833333
"Anilios guentheri",130.947,-16.069
"Anilios guentheri",130.836333,-17.445333
"Anilios guentheri",131.1,-13.2
"Anilios guentheri",130.567,-16.983
"Anilios guentheri",132.66,-14.132
"Anilios guentheri",125.3744,-17.8275
"Anilios guentheri",132.467,-14.317
"Anilios guentheri",133.05,-12.32
"Anilios guentheri",127.3,-17.416667
"Anilios guentheri",130.7,-12.45
"Anilios guentheri",132.266667,-14.466667
"Anilios guentheri",131.017,-16.4
"Anilios guentheri",128.766667,-16.116667
"Anilios guentheri",129.616667,-16.433333
"Anilios guentheri",132.467,-14.317
"Anilios guentheri",130.944,-16.076
"Anilios guentheri",128.1,-15.47
"Anilios guentheri",132.85,-13.225
"Anilios guentheri",132.267,-14.467
"Anilios guentheri",128.7,-15.65
"Anilios guentheri",128.733333,-17.166667
"Anilios guentheri",128.733333,-15.783333
"Anilios guentheri",128.8,-16.283333
"Anilios guentheri",133.033,-12.333
"Anilios guentheri",130.48,-15.65
"Anilios guentheri",128.7,-15.75
"Anilios guentheri",132.25,-13.55
"Anilios guentheri",128.099444,-17.228611
"Anilios guentheri",128.45,-16.716667
"Anilios guentheri",132.883,-12.516
"Anilios guentheri",131.833,-13.817
"Anilios guentheri",132.5,-12.5
"Anilios guentheri",131.280167,-14.013667
"Anilios guentheri",132.933,-13.533
"Anilios guentheri",128.459444,-16.603333
"Anilios guentheri",133.033,-12.333
"Anilios guentheri",131.133,-13.233
"Anilios guentheri",132.168,-14.197
"Anilios guentheri",128.733333,-15.783333
"Anilios guentheri",125.23,-17.67
"Anilios guentheri",130.621,-13.857667
"Anilios guentheri",132.456,-14.133
"Anilios guentheri",128.254722,-17.389722
"Anilios guentheri",132.7833,-12.85
"Anilios guentheri",128.4,-16.033333
"Anilios guentheri",131.8,-16.533
"Anilios guentheri",131.317,-12.65
"Anilios guentheri",128.116667,-15.483333
"Anilios guentheri",129.63,-17.85
"Anilios hamatus",116.821667,-30.008333
"Anilios hamatus",122.310833,-28.844444
"Anilios hamatus",121.4075,-26.209722
"Anilios hamatus",115.85,-28.9
"Anilios hamatus",115.75,-29.533333
"Anilios hamatus",115.183611,-27.449167
"Anilios hamatus",120.586111,-27.376667
"Anilios hamatus",120.641667,-26.981389
"Anilios hamatus",117.418611,-24.733056
"Anilios hamatus",119.583889,-27.527778
"Anilios hamatus",115.033,-28.7
"Anilios hamatus",121.53,-28.62
"Anilios hamatus",113.763056,-24.413333
"Anilios hamatus",116.016667,-29.216667
"Anilios hamatus",118.133333,-22.616667
"Anilios hamatus",120.325278,-26.709167
"Anilios hamatus",119.066667,-28.233333
"Anilios hamatus",116.166667,-27.666667
"Anilios hamatus",118.791667,-23.184722
"Anilios hamatus",113.8,-24.516667
"Anilios hamatus",115.75,-28.783333
"Anilios hamatus",117.85,-30.816667
"Anilios hamatus",120.793889,-27.473611
"Anilios hamatus",120.7825,-27.463056
"Anilios hamatus",116.116667,-23.483333
"Anilios hamatus",114.033333,-25.05
"Anilios hamatus",115.916667,-26.583333
"Anilios hamatus",120.595556,-26.962222
"Anilios hamatus",117.683333,-29.25
"Anilios hamatus",114.105833,-21.851389
"Anilios hamatus",115.627778,-26.778889
"Anilios hamatus",114.11,-21.843333
"Anilios hamatus",114.105833,-21.851389
"Anilios hamatus",120.233333,-27.416667
"Anilios hamatus",120.856389,-20.698333
"Anilios hamatus",118.825,-23.208333
"Anilios hamatus",116.208056,-29.478333
"Anilios hamatus",121.53,-28.62
"Anilios hamatus",121.281111,-26.235
"Anilios hamatus",119.7,-30.3
"Anilios hamatus",120.696667,-27.248333
"Anilios hamatus",119.7,-23.333333
"Anilios hamatus",115.530833,-26.488889
"Anilios hamatus",116.819444,-30.004444
"Anilios hamatus",118.266667,-31.483333
"Anilios hamatus",119.28,-27.6975
"Anilios hamatus",114.65,-26.966667
"Anilios hamatus",120.783333,-23.366667
"Anilios hamatus",117.916667,-31.116667
"Anilios hamatus",116.821667,-30.008333
"Anilios hamatus",119.316667,-23.2
"Anilios hamatus",119.733333,-23.316667
"Anilios hamatus",119.618611,-27.541389
"Anilios hamatus",123.6861,-28.0978
"Anilios hamatus",113.763056,-24.413333
"Anilios hamatus",114.116944,-21.87
"Anilios hamatus",118.1,-22.633333
"Anilios hamatus",120.32,-26.686389
"Anilios hamatus",117.785833,-22.807778
"Anilios hamatus",121.281111,-26.235
"Anilios hamatus",116.819444,-30.004444
"Anilios hamatus",118.825,-23.208333
"Anilios hamatus",123.7875,-28.1489
"Anilios hamatus",119.583889,-27.527778
"Anilios hamatus",120.409444,-26.939167
"Anilios hamatus",120.383333,-27.283333
"Anilios hamatus",116.195556,-21.016389
"Anilios hamatus",121.445556,-26.061944
"Anilios hamatus",117.594444,-31.868889
"Anilios hamatus",114.103333,-21.871944
"Anilios hamatus",114.694167,-25.623056
"Anilios hamatus",117.816667,-29.066667
"Anilios hamatus",115.120833,-28.079722
"Anilios hamatus",121.53,-28.62
"Anilios hamatus",120.633333,-26.35
"Anilios hamatus",118.75,-22.433333
"Anilios hamatus",118.770556,-22.955278
"Anilios hamatus",115.603889,-26.78
"Anilios hamatus",122.95,-28.433333
"Anilios hamatus",120.757778,-27.2525
"Anilios hamatus",115.113889,-21.740833
"Anilios hamatus",119.573611,-30.841111
"Anilios hamatus",122.083333,-28.266667
"Anilios hamatus",117.287778,-22.2975
"Anilios hamatus",115.150833,-21.720833
"Anilios hamatus",119.569444,-30.847222
"Anilios hamatus",121.651389,-27.797222
"Anilios hamatus",119.066667,-28.233333
"Anilios hamatus",117.783333,-22.7
"Anilios hamatus",121.452222,-26.075
"Anilios hamatus",115.516667,-28.533333
"Anilios hamatus",116.955833,-29.831667
"Anilios hamatus",119.184444,-22.931111
"Anilios hamatus",120.6,-27.35
"Anilios hamatus",120.326111,-23.535556
"Anilios hamatus",115.525,-26.526944
"Anilios hamatus",114.55,-24.466667
"Anilios hamatus",120.458056,-23.3725
"Anilios hamatus",120.316667,-23.412778
"Anilios hamatus",114.616,-28.766
"Anilios hamatus",118.825,-23.2
"Anilios hamatus",113.550278,-25.875278
"Anilios hamatus",121.656944,-27.790278
"Anilios hamatus",118.216667,-22.633333
"Anilios hamatus",114.850833,-21.754167
"Anilios hamatus",121.510833,-26.2625
"Anilios hamatus",120.595556,-26.962222
"Anilios hamatus",118.351111,-22.621944
"Anilios hamatus",121.811111,-29.078333
"Anilios hamatus",121.05,-30.366667
"Anilios hamatus",120.856389,-20.698333
"Anilios hamatus",121.668056,-27.801389
"Anilios hamatus",116.819444,-30.004444
"Anilios hamatus",122.4,-28.633333
"Anilios hamatus",120.316667,-23.412778
"Anilios hamatus",116.666667,-30.383333
"Anilios hamatus",115.162778,-27.768056
"Anilios hamatus",119.531111,-27.714167
"Anilios hamatus",119.575833,-27.450556
"Anilios hamatus",117.190278,-24.760833
"Anilios hamatus",116.819444,-30.004444
"Anilios hamatus",122.433333,-29.2
"Anilios hamatus",114.616667,-28.766667
"Anilios hamatus",121.53,-28.62
"Anilios hamatus",121.6625,-27.781944
"Anilios hamatus",121.794722,-28.864167
"Anilios hamatus",122.311667,-27.486667
"Anilios hamatus",117.95,-31.35
"Anilios hamatus",120.615,-26.97
"Anilios hamatus",119.408611,-27.673333
"Anilios hamatus",118.246944,-31.003889
"Anilios hamatus",115.120833,-28.079722
"Anilios hamatus",116.316667,-29.583333
"Anilios hamatus",114.850833,-21.754167
"Anilios hamatus",117.381667,-22.834722
"Anilios hamatus",115.576389,-28.400556
"Anilios hamatus",121.563889,-26.157778
"Anilios hamatus",121.651389,-27.797222
"Anilios hamatus",114.816667,-28.716667
"Anilios hamatus",119.541667,-27.600278
"Anilios hamatus",114.621667,-25.680556
"Anilios hamatus",113.763056,-24.413333
"Anilios hamatus",120.458056,-23.3725
"Anilios hamatus",121.681944,-27.798611
"Anilios hamatus",120.409444,-26.939167
"Anilios hamatus",116.283333,-28.933333
"Anilios hamatus",119.5925,-27.485278
"Anilios hamatus",117.79,-22.796111
"Anilios hamatus",122.416667,-29.305556
"Anilios hamatus",115.059444,-21.677778
"Anilios hamatus",122.404167,-29.258333
"Anilios hamatus",114.851111,-21.753611
"Anilios hamatus",119.066667,-28.233333
"Anilios hamatus",121.53,-28.62
"Anilios hamatus",117.703611,-22.504722
"Anilios hamatus",121.503889,-26.112778
"Anilios hamatus",121.790556,-28.860556
"Anilios hamatus",113.636944,-24.873889
"Anilios hamatus",121.503889,-26.112778
"Anilios hamatus",113.547222,-25.817222
"Anilios hamatus",114.133333,-24.75
"Anilios hamatus",121.503889,-26.112778
"Anilios hamatus",117.230556,-24.839444
"Anilios hamatus",115.75,-28.783333
"Anilios hamatus",119.28,-27.6975
"Anilios hamatus",115.505556,-28.477222
"Anilios hamatus",120.611667,-27.406667
"Anilios hamatus",118.133333,-22.616667
"Anilios hamatus",115.530833,-26.488889
"Anilios hamatus",114.511667,-24.443056
"Anilios hamatus",117.783333,-31.583333
"Anilios hamatus",115.576389,-28.400556
"Anilios hamatus",115.073333,-21.705
"Anilios hamatus",115.024722,-21.783889
"Anilios hamatus",121.794722,-28.864167
"Anilios hamatus",121.483333,-30.783333
"Anilios hamatus",113.768056,-25.131667
"Anilios hamatus",120.383333,-27.283333
"Anilios hamatus",115.468889,-26.577778
"Anilios hamatus",116.452778,-29.189167
"Anilios hamatus",119.733333,-23.35
"Anilios hamatus",115.543889,-26.816944
"Anilios hamatus",117.533333,-30.466667
"Anilios hamatus",115.190278,-26.824167
"Anilios hamatus",115.38,-25.088056
"Anilios hamatus",119.193056,-28.531944
"Anilios hamatus",121.53,-28.62
"Anilios hamatus",113.866667,-26.233333
"Anilios hamatus",113.668889,-24.86
"Anilios hamatus",146.1667,-32.9667
"Anilios hamatus",119.918611,-22.660833
"Anilios howi",125.8,-14.6
"Anilios howi",126.6,-14.3
"Anilios howi",126.6,-14.3
"Anilios howi",126.6,-14.3
"Anilios insperatus",152.616667,-27.816667
"Anilios kimberleyensis",124.916667,-14.983333
"Anilios kimberleyensis",123.528056,-16.039444
"Anilios kimberleyensis",123.550833,-16.075556
"Anilios kimberleyensis",123.550833,-16.075556
"Anilios kimberleyensis",125.272222,-14.416111
"Anilios kimberleyensis",123.523056,-16.035556
"Anilios kimberleyensis",123.741389,-16.127222
"Anilios kimberleyensis",128.1,-15.466667
"Anilios kimberleyensis",123.470833,-16.622778
"Anilios kimberleyensis",126.533,-17.35
"Anilios kimberleyensis",123.55,-16.088889
"Anilios kimberleyensis",131.8,-13.7
"Anilios kimberleyensis",123.528056,-16.039444
"Anilios kimberleyensis",131.075,-15.609
"Anilios kimberleyensis",123.55,-16.088889
"Anilios kimberleyensis",126.716667,-13.866667
"Anilios kimberleyensis",124.986111,-14.444722
"Anilios kimberleyensis",126.566667,-13.883333
"Anilios kimberleyensis",123.745833,-16.129167
"Anilios kimberleyensis",124.984444,-14.436389
"Anilios kimberleyensis",125.133333,-14.533333
"Anilios kimberleyensis",130.052,-15.004
"Anilios kimberleyensis",128.275278,-16.586111
"Anilios kimberleyensis",123.7575,-16.137778
"Anilios kimberleyensis",132.791,-12.861
"Anilios kimberleyensis",123.757222,-16.130833
"Anilios kimberleyensis",123.748056,-16.139167
"Anilios kimberleyensis",123.783333,-16.15
"Anilios kimberleyensis",123.449722,-16.2225
"Anilios kimberleyensis",123.523056,-16.035556
"Anilios kimberleyensis",123.549444,-16.074444
"Anilios kimberleyensis",123.763333,-16.132222
"Anilios kimberleyensis",126.398056,-13.9925
"Anilios kimberleyensis",129.7425,-14.6838
"Anilios kimberleyensis",123.536111,-16.042778
"Anilios kimberleyensis",130.708,-13.202
"Anilios kimberleyensis",123.55,-16.088889
"Anilios leptosoma",114.633333,-27.95
"Anilios leptosoma",114.283333,-25.733333
"Anilios leptosoma",114.166667,-27.716667
"Anilios leptosoma",115.463889,-26.382778
"Anilios leptosoma",114.666667,-28.033333
"Anilios leptosoma",114.633333,-27.95
"Anilios leptosoma",114.2,-27.7
"Anilios leptosoma",114.666667,-28.033333
"Anilios leptosoma",114.666667,-28.033333
"Anilios leptosoma",114.583333,-28.4
"Anilios leptosoma",114.583333,-28.4
"Anilios leptosoma",114.6,-28.35
"Anilios leptosoma",114.166667,-27.7
"Anilios leptosoma",115.633333,-28.1
"Anilios leptosoma",114.166667,-27.716667
"Anilios leptosoma",114.1,-27.85
"Anilios leptosoma",115.966667,-26.966667
"Anilios leptosoma",114.283333,-25.733333
"Anilios leptosoma",114.583333,-28.4
"Anilios leptosoma",114.666667,-28.033333
"Anilios leptosoma",114.466667,-27.55
"Anilios leptosoma",114.466667,-27.55
"Anilios leptosoma",114.752778,-27.390556
"Anilios leptosoma",115.3,-28.083333
"Anilios leptosoma",115.463889,-26.382778
"Anilios leptosoma",114.583333,-28.4
"Anilios leptosoma",114.166667,-27.716667
"Anilios leptosoma",114.616667,-28.766667
"Anilios leptosoma",114.2,-27.7
"Anilios leptosoma",114.666667,-28.033333
"Anilios leptosoma",114.166667,-26.875
"Anilios leptosoma",114.166944,-27.897778
"Anilios leptosoma",114.616667,-28.766667
"Anilios leptosoma",115.146944,-27.914167
"Anilios leptosoma",114.55,-26.183333
"Anilios leptosoma",114.616667,-28.766667
"Anilios leucoproctus",142.133333,-10.166944
"Anilios leucoproctus",142.267536639335,-10.1819728533208
"Anilios leucoproctus",142.116,-10.116
"Anilios leucoproctus",144.033,-9.933
"Anilios leucoproctus",142.266,-10.183
"Anilios leucoproctus",142.116,-10.116
"Anilios leucoproctus",142.195833,-9.947222
"Anilios leucoproctus",143.766667,-9.583333
"Anilios leucoproctus",142.266,-10.183
"Anilios leucoproctus",144.033,-9.933
"Anilios leucoproctus",142.184203912695,-10.6819698458937
"Anilios leucoproctus",143.216,-12.75
"Anilios leucoproctus",142.583,-10.75
"Anilios ligatus",131.217,-16.817
"Anilios ligatus",148.95692,-30.77838
"Anilios ligatus",152.916667,-27.6
"Anilios ligatus",150.983333,-24.366667
"Anilios ligatus",132.267,-14.467
"Anilios ligatus",129.117,-15.85
"Anilios ligatus",131.65,-12.733
"Anilios ligatus",150.533333,-23.366667
"Anilios ligatus",148.566667,-25.166667
"Anilios ligatus",148.25,-23.533333
"Anilios ligatus",149.75,-30.35
"Anilios ligatus",147.20638,-31.52749
"Anilios ligatus",147.926667,-21.855
"Anilios ligatus",151.093611,-28.476944
"Anilios ligatus",132.273,-13.409
"Anilios ligatus",148.17,-23.52
"Anilios ligatus",152.85,-27.283333
"Anilios ligatus",153.016667,-27.55
"Anilios ligatus",151.116667,-25.366667
"Anilios ligatus",131.814,-16.267
"Anilios ligatus",149.183333,-23.533333
"Anilios ligatus",150.633333,-26.733333
"Anilios ligatus",131.267,-12.6
"Anilios ligatus",148.233333,-28.583333
"Anilios ligatus",149.766667,-26.65
"Anilios ligatus",148.4,-30.95
"Anilios ligatus",145.65,-23.566667
"Anilios ligatus",145.883333,-27.533333
"Anilios ligatus",145.016667,-26.633333
"Anilios ligatus",147.7,-23.416667
"Anilios ligatus",147.940833,-21.901667
"Anilios ligatus",153.1,-27.466667
"Anilios ligatus",146.85,-20.5
"Anilios ligatus",145.85,-19.866667
"Anilios ligatus",151.16,-28.310556
"Anilios ligatus",149.783,-23.583
"Anilios ligatus",128.733333,-15.766667
"Anilios ligatus",130.938,-13.694333
"Anilios ligatus",132.583,-13.5
"Anilios ligatus",153.033333,-27.516667
"Anilios ligatus",126.101944,-17.506389
"Anilios ligatus",145.8,-23.57
"Anilios ligatus",152.11747577483,-28.048543033342
"Anilios ligatus",152.966667,-27.516667
"Anilios ligatus",152.033333,-25.216667
"Anilios ligatus",151.116667,-26.783333
"Anilios ligatus",147.792778,-21.083889
"Anilios ligatus",153.016667,-27.466667
"Anilios ligatus",151.633333,-27.716667
"Anilios ligatus",128.95,-15.416667
"Anilios ligatus",149.183333,-26.583333
"Anilios ligatus",133.779,-16.314
"Anilios ligatus",128.7,-15.65
"Anilios ligatus",152.067472927512,-27.4652109818548
"Anilios ligatus",152.716667,-26.916667
"Anilios ligatus",135.6956,-17.705
"Anilios ligatus",132.34,-14.063
"Anilios ligatus",150.2967,-22.4022
"Anilios ligatus",132.418,-14.33
"Anilios ligatus",149.93,-30.18
