"","time_mya","t_mean","t_median","t_sd","t_min","t_max","p_mean","p_median","p_sd","area_arid","area_non_arid","prop_arid","n_grid_cell"
"53",8.667,20.0762994264168,19.7137581852975,2.23530038118028,11.3733418419891,26.7842200096182,0.148898398817916,0.109920838738982,0.15231701708402,13,607,0.0209677419354839,620
"54",8.833,20.0455100659601,19.6770835878961,2.22538472000745,11.4083804083573,26.9652228125017,0.146110583124295,0.106501059709802,0.151270437774061,13,607,0.0209677419354839,620
"55",9,20.1460702570318,19.7486177016454,2.34182051030728,11.5893593196607,27.250443245852,0.139948336595739,0.0965628212331231,0.148830366864627,12,631,0.0186625194401244,643
"56",9.167,20.0497895971373,19.7333588044171,2.16179501937841,11.8687210094462,26.5769205834519,0.140148034573043,0.0965085018018629,0.149127595963386,10,599,0.0164203612479475,609
"57",9.333,20.0725902280508,19.7706580586407,2.13827385685787,12.0759110190625,26.3842629466709,0.137405853893847,0.0914659592928536,0.148139883348609,10,599,0.0164203612479475,609
"58",9.5,20.0937456307091,19.8111171430906,2.11613011280535,12.2027388641431,26.1901148273372,0.134663673214652,0.0864234167838443,0.1471712999036,10,599,0.0164203612479475,609
"59",9.667,20.1951246256494,19.9103462115436,2.0930055690648,12.2598709344679,26.2927050430312,0.131921492535457,0.081380874274835,0.146222225766628,10,599,0.0164203612479475,609
"60",9.833,20.2598980718788,19.9615896165352,2.07238521701673,12.2773311191649,26.5163764063962,0.129179311856262,0.0763383317658257,0.145293043250643,10,599,0.0164203612479475,609
"61",10,20.4824069564077,20.0894425286065,2.24551666459044,12.3281163550491,27.5191477324387,0.123724724546003,0.0712957892568163,0.142691524376588,9,626,0.0141732283464567,635
"62",10.167,20.4911864915179,20.1458310687136,2.08214044154904,12.4269414629901,27.1309182765863,0.125480388886806,0.0786639448937351,0.141428039328421,7,603,0.0114754098360656,610
"63",10.333,20.5040586367881,20.1502461623662,2.06762884703828,12.4023674134288,27.0429331153948,0.127006660780943,0.0803678519143355,0.142612040981994,8,602,0.0131147540983607,610
"64",10.5,20.5489204317341,20.184950934646,2.0550210871698,12.4124604904126,27.0112223510515,0.128532932675081,0.0821867463862396,0.143800649355812,8,602,0.0131147540983607,610
"65",10.667,20.7037081165623,20.3279164838834,2.04209716969125,12.5416800590506,27.0801483804686,0.130059204569218,0.0850061390581484,0.144993751157045,8,602,0.0131147540983607,610
"66",10.833,20.7508669323908,20.3630782396251,2.03528269012704,12.5542624134856,27.0505405312535,0.131585476463356,0.0867993995472264,0.146191236369912,8,602,0.0131147540983607,610
"67",11,20.6227116043951,20.2284922353763,2.10635859364732,12.3710278393584,27.3672566413054,0.130024962732949,0.0792957892568164,0.146393493228299,9,622,0.0142630744849445,631
"68",11.167,20.339133479813,20.0302672126603,1.99583623269303,12.3091765901045,27.1954368287753,0.132176505581453,0.0810992425629236,0.146792667487847,11,594,0.0181818181818182,605
"69",11.333,20.3347821227989,20.0045869591856,1.99121380816886,12.3929194429796,27.1453220658297,0.133697711811459,0.082735903584693,0.148011020301849,12,593,0.0198347107438017,605
"70",11.5,20.3946469703644,20.0558979583203,1.98600415847617,12.5460993219186,27.1532511149378,0.135218918041464,0.0843725646064624,0.149233374813125,12,593,0.0198347107438017,605
