"genus","species","scientific_name_intepreted","catalogue_number","institution","decimal_latitude_wgs84","decimal_longitude_wgs84","year","month","day","record_id"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R35615","Museum and Art Gallery of the Northern Territory",-22.85,135.133333,2004,10,8,"7a42a4e2-6c8f-41b5-8b57-92e79ba934ac"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","89939-035","",-33.48179103171,145.53458,1788,1,26,"7a87d7d5-a481-48cd-b637-91363f86efd2"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","89941-035","",-33.48179103171,145.53458,1902,2,3,"7af3b207-cfbf-431c-baa7-283f6f0d8f00"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","3851532","",-35.5318299991073,143.96796,1936,12,31,"7af82aa7-7802-4ae3-87b4-7c7448809e70"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R34077","Museum and Art Gallery of the Northern Territory",-24.733,133.883,1982,10,17,"7b11fec7-6659-4c65-9e92-56d033d6e340"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","D61232","Museums Victoria",-34.45,141.08,1985,11,14,"7b393bf2-1096-4c5b-8753-afc367a57679"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R56534","South Australian Museum",-33.195,139.4186,2001,11,21,"7b51748e-6c86-4a3b-8d5c-fb0e8e5f4246"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","6202931","",-34.7053999991165,141.06285,2008,1,23,"7b798e41-c4e6-4c88-ab0e-14da6f83c240"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","OPR367449-1857017","",-34.7651,137.60137,1995,1,1,"7b8a8945-f3cc-4ea2-8ec1-ec4e3b585110"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","274016","",-23.798576,133.234599,1990,10,17,"7bb768b8-94d7-4235-a880-a1990d115e0e"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","ABTC96010","South Australian Museum",-32.8297,134.2711,2001,10,22,"7bc72193-f3dc-4191-83df-d312e2345a96"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R.162973","Australian Museum",-31.18833,147.65138,NA,NA,NA,"7be222fe-3b91-48ac-98aa-923c0c9b3ebb"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R63981","South Australian Museum",-32.6997,137.8511,NA,NA,NA,"7c85a20f-634d-4dd9-b7ba-55b806544bcf"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R54689","South Australian Museum",-34.33,138.2,NA,NA,NA,"7c86174a-9f88-45d7-a956-bc13a6869882"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R41309","South Australian Museum",-32.8694,140.9222,1992,10,7,"7cb38e0d-6555-4ecc-bdf7-c49b9506cbc1"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","4395712","",-35.5083299991076,142.425,1993,NA,NA,"7cba5ef3-3c1c-4208-8e2b-81390f8dbe26"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","SPXE07042741","",-33.3789410315613,141.131243,1997,11,28,"7ce8961b-d8c2-4493-be6a-279858f96d27"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R17098.B","South Australian Museum",-33.5,140.7,NA,NA,NA,"7cebad04-ccb3-48b8-8655-f4662fecbddf"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R.162667","Australian Museum",-30.75305,143.44166,2002,9,17,"7d257598-4a68-4ec9-9b7a-633666adc85f"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R1605","South Australian Museum",-35.25,139.47,NA,NA,NA,"7d2de601-dabe-4d53-b930-131e3a2db4bf"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R59502","South Australian Museum",-29.896389,131.276944,2004,9,26,"7d5560fb-b09a-4b17-80f1-06719887fc1a"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","89904-035","",-33.8317690322103,148.684524,1788,1,26,"7d5956bd-5ce2-4788-844f-6795743673b8"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","3852602","",-35.0901799991121,141.77632,1958,10,1,"7d5e6b90-aaa7-45bc-bd52-b801c8da0e2b"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R51156","South Australian Museum",-29.4,136.82,1996,NA,NA,"7d69b5aa-dcf7-4a56-8ff5-d013e8d40520"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","OPR866164-1","",-29.71248,135.59495,2010,10,11,"7e22db05-81b1-4ee5-a84d-25e43cc463d6"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","6203009","",-34.7229999991163,141.06224,2006,11,26,"7e534c72-9c22-4f05-9cba-8bf6256bd7f7"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","4248992","",-35.2568399991103,142.14298,1985,11,1,"7e708038-b382-4025-a251-841250da1cbd"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","3998515","",-34.1068499991236,141.77492,1995,11,21,"7e765edf-031b-4dd0-b17f-fd8532a5cb64"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","OPR205458-1812631","",-29.81276,137.23228,1996,3,7,"7e76a6d7-9568-47ba-9233-ce4b0799bfdd"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","D8550","Museums Victoria",-36.05,144.13,NA,NA,NA,"7eb5bbd7-5505-46f0-bbc7-557cddca5315"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","OPR367626-1857094","",-34.44792,139.38893,2007,1,1,"7ed83a42-9517-4096-9a6d-3b48e4191e9e"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R41495","South Australian Museum",-32.8806,140.02,1992,10,8,"7f086138-d49f-4ec6-9307-8b0c9bd189e7"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","OPR977844-1","",-31.98724,140.55584,2019,10,4,"7f0f53dd-2c47-4d2d-b928-4334c5205688"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R.160480","Australian Museum",-31.1,144.25583,2000,12,5,"7f191138-d15c-4f40-a2f6-7aac883ab414"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R65851","South Australian Museum",-32.0958,140.5408,NA,NA,NA,"7f1fbc8d-b5f4-4930-93b7-a3b2da142f7c"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R17706","South Australian Museum",-33.77,139.87,1979,9,22,"7f272f9f-a25a-4fe7-8916-3c62a2114c61"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","D61252","Museums Victoria",-34.83,142.13,1986,1,22,"7f2fabf1-ae7c-494f-a54d-7c0e6a584c31"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","ABTC106258","South Australian Museum",-34.1717,140.3683,2001,10,15,"7f5aa766-a023-4969-9d07-8f00dd4941de"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","SUR17420-57549-R53253","",-33.03864,138.10714,1999,11,21,"7fbf2099-d5a9-4ba7-ac06-34b9a62102d0"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","89924-035","",-31.0484120280078,151.067794,1788,1,26,"7fde0934-2c60-4838-abca-d33c7e27a7fa"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","OPR523861-1","",-32.95932,135.94982,2012,1,29,"800d778a-c219-4724-9f53-b0308a23366b"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","WD48901","",-34.2863540328457,146.050539,1977,2,2,"801f0e7b-f8d4-483c-8f12-ecad3e97fbb5"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","3998542","",-34.1402399991232,141.77197,1995,11,21,"8045c13f-ff4c-4293-8b99-930d12465d01"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R.41073","Australian Museum",-31.566,143.233,1973,10,1,"80725c70-bd7e-4472-8b76-b9f3350963d7"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","OPR561874-2","",-30.38784,136.92842,2014,2,13,"80a5591d-5d62-4ef1-b5c1-7ff53c885ca9"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","OPR522811-1","",-33.03733,136.03431,2010,12,30,"80c9ff74-7d41-40f5-bc1c-0d7935e98179"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","D61260","Museums Victoria",-34.4667,141.083,1985,11,14,"80ff3e32-b883-4547-8a42-2d9b0165bd4d"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","ABTC74559","South Australian Museum",-33.7611,140.1375,2000,11,27,"81055ab5-b080-4e26-8c0e-1e22444d2ea7"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","4269894","",-36.557349999097,144.22079,1994,12,18,"81429240-a6c4-4a1f-a863-34eb3e9e2f11"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","SIXRI1038886","",-33.2456670313673,141.088443,2014,11,28,"8160d70a-c35d-474e-8185-6fd449750ae4"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","6202920","",-34.7053999991165,141.06285,2006,11,26,"8186c6f0-52f5-41fe-ab25-63bb44c59a87"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R04693","Commonwealth Scientific and Industrial Research Organisation",-35.2333,142.1333,1985,11,1,"81a1638b-13c4-4acf-9108-e7a7f2ac1926"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R10174","South Australian Museum",-33.87,136,NA,NA,NA,"822275eb-7b91-42d2-a7f1-6b59db90f696"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R03929","Commonwealth Scientific and Industrial Research Organisation",-35.1667,142.05,1982,10,30,"82447f4f-f4f6-4acd-9829-1518ccf9f6e0"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","4395630","",-35.5416699991072,142.39167,1993,NA,NA,"824f5abd-eec1-49eb-a99d-8a396d571018"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","OPR418931-16","",-30.42669,136.80226,2007,12,16,"825f96c1-29d9-4fa5-98ae-0cccd3bb9de2"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","4248990","",-35.1735099991112,142.05965,1982,10,30,"826f1c55-2f13-460c-8bb9-fc1c83bdcbcf"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","4391050","",-34.8724799991146,142.30174,1991,10,25,"828a014f-df1e-46cb-a836-642b889fd2d8"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R.147451","Australian Museum",-34.29305,142.79833,1994,11,11,"829afd0a-a4ba-4e8b-bd78-306ddb308667"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","D4263","Museums Victoria",-35.68,142.67,NA,NA,NA,"833d4d5a-698f-4540-8529-881b966a7080"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","4389790","",-34.8620399991147,142.34971,1989,11,13,"8365ee9c-564c-4301-ac2e-235e045a10a8"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R66063","South Australian Museum",-30.0667,138.2772,2011,4,23,"83d05e6c-0152-40cc-bfae-9e895f724001"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","6824377","",-34.8728999991146,142.30192,2005,11,2,"83dae7dd-cf15-4038-afad-ba36649b29bf"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","4391163","",-34.8620399991147,142.34971,1991,10,28,"83fa1bd0-225f-4299-ba59-95014927adab"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","SDMPI0120040","",-34.3149530328851,142.544776,2004,11,22,"840c6d66-0648-417d-807d-0978c7eb9bbc"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","11064-035","",-32.4835930302348,142.331651,1970,1,1,"841a3842-8d19-427a-9b00-76c77c0c4dba"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","SPJGI6297692","",-34.1297520326287,142.507976,2018,1,25,"8435ce9f-974c-43f0-a9f5-8d631075bcef"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","4248988","",-34.2901799991214,141.60964,1970,8,1,"843b289f-9cc9-4f67-8ee7-72edf0b92f94"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","SDMPI0555450","",-33.5885700318637,142.725895,2006,11,22,"843e0ea1-3ca9-412c-a56a-643ca78dc9fe"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","D61245","Museums Victoria",-34.87,142.28,1987,1,24,"8442b4fb-b42e-4a2e-b36f-409bae61c00c"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R.144915","Australian Museum",-32.57554,146.00583,1995,10,19,"847c28e9-9809-49f5-aa4b-bca1a08387a3"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","3880313","",-35.4318499991084,141.50133,1980,11,10,"84c52899-7dc6-4599-b8e4-bbd63eb1490c"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","3887174","",-34.7818399991156,142.33464,1985,8,1,"84e15796-b99c-4759-be2e-5a3ead89f93a"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","D53574","Museums Victoria",-34.9402,141.504,1979,10,25,"84e910af-d014-43e9-95c2-fb62c4939aae"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","SPXEI0404475","",-33.6212200319105,143.62783,1998,12,18,"8504bd51-dd71-45f1-aff2-67a89f088bbf"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","SUR17416-56887-R53240","",-31.54035,138.55966,1999,11,20,"85220a45-9f25-43ff-a75c-4384dac76c91"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","SJJSI0462514","",-33.9799290324192,146.057544,2017,1,11,"853412f4-5477-431d-a3cb-87b81cc20c62"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","SDMPI0210732","",-29.3511730252582,146.354741,2006,10,27,"85435cfa-4c24-4edd-9715-784599f3ab48"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","ABTC70590","South Australian Museum",-32.3,137.9561,1999,11,25,"858e573d-f6e8-493f-97d7-4f42712b6141"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","SJJSI0461581","",-33.9206430323359,146.457359,2016,11,20,"85a223fc-07d8-4f78-88b4-60baa4195ab2"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","6201522","",-34.7846999991156,142.17517,2008,1,30,"85a28f0b-4f87-4a06-94bf-7d421fb59093"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","89919-035","",-35.1151180339588,147.367893,1972,10,1,"85adbd58-81e3-408d-aa30-b87b4ec7b6da"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","6824499","",-34.8616999991147,142.34767,2005,11,2,"86431fd5-3e60-4e45-8be0-b3c0138efb17"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","ABTC57096","South Australian Museum",-31.08,136.93,1991,8,17,"86470041-5494-4f98-899c-288f2c743dac"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","4387786","",-34.8633099991147,142.47334,1988,10,27,"867d5fdf-e8c4-4457-8418-85cd7a0a949f"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","D16296","Museums Victoria",-36.02,143.67,1964,12,NA,"869abf45-c113-422b-a000-571c0ad97f9e"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","4391153","",-34.8620399991147,142.34971,1991,10,25,"86b5df44-20ce-450a-b14c-cbf3df69dbff"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","89935-035","",-33.1317720312006,148.184527,1788,1,26,"86e01c0c-f4f4-4573-9c64-5638dd22163a"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","6202883","",-34.7083299991165,141.09167,2008,NA,NA,"86fdb86f-d0c3-4623-b131-3e743b4d9850"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","3882267","",-35.848519999104,141.68466,1980,11,23,"871e6d9f-aefc-405a-b6a5-a6b2fe84a37b"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R.64200","Australian Museum",-29.7,144.15,1971,10,29,"87236d72-b7fd-4bce-9d52-d288c7465577"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","OPR570300-1","",-29.59186,135.38663,2013,11,6,"8770458a-2d57-49ab-9e41-61b91c724e65"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R50191","South Australian Museum",-26.1717,132.5478,1997,10,28,"87d757c9-3145-4317-883d-080dbbac90dd"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","ABTC56682.4","South Australian Museum",-33.43,138.15,NA,NA,NA,"8812ef0f-de9e-4279-8fca-e99b5c692069"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","4391185","",-34.8602299991147,142.35077,1991,10,27,"88274da3-437b-4171-9477-1ce5fe3f334f"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","D9728","Museums Victoria",-34.17,140.75,NA,NA,NA,"8838e260-ec52-49c2-8e60-c73031cdeb1d"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R.10585","Australian Museum",-31.283,150.133,NA,NA,NA,"884de98a-bf4e-4f90-b737-80cdf2ebcead"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R26336","Western Australian Museum",-30.75,121.5,NA,NA,NA,"885b2dea-3f03-4966-becf-291e8baded83"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","89897-035","",-32.398485030106,142.417933,1788,1,26,"88870d23-612d-4bb3-9de8-7c291eccd83b"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","SDMPI0555456","",-33.813922032185,142.60688,2008,1,30,"88bd83d2-d5ea-48ae-8aa8-57e5b76297d6"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","54980251","",-35.744168,140.801446,2019,1,12,"88d3b071-fda5-4c6d-8461-124f4c019bd2"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","3799921","",-34.1704899991228,141.17874,1985,11,21,"8907c9a1-00c1-4003-a30c-c767635c5e52"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R.19658","Australian Museum",-29.983,146.8,NA,NA,NA,"89894782-1e2b-4561-9fdc-4173c7619f2f"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R39537","South Australian Museum",-35.8608,140.3158,1991,11,23,"89da1c54-cd35-4408-ab2e-d210bd236814"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R2298.A","South Australian Museum",-30.92,135.32,NA,NA,NA,"8a231eb8-3ceb-41f2-a9c0-97b834a57cb0"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","6201408","",-34.7666999991158,142.19923,2007,10,24,"8a29c900-a7ab-4a7b-944a-70f31ea310db"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","3805171","",-34.2156099991223,141.16581,1986,10,22,"8a4f7247-26ed-49db-a6de-fb80ed6cbf24"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","89957-035","",-32.2650860299032,150.901153,1984,11,1,"8a9d287e-f8d5-4d84-9b2a-ec052eadfadb"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","D8935","Museums Victoria",-34.77,139.57,1956,2,NA,"8ac3d2ab-bcaa-45bf-9d1b-0e76dbc5ccf7"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","6203027","",-34.7229999991163,141.06224,2008,1,23,"8ac4d852-3fc4-41a5-82df-60d6375a1360"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R41630","Western Australian Museum",-32.016667,122.8,NA,NA,NA,"8ac9132d-0d2b-4f79-aec2-39986c4e8a32"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R.3351","Australian Museum",-33.483,145.533,1902,2,3,"8aec8bd6-1172-4a67-828d-954a1680b491"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","452011","",-23.80074,133.15871,2009,9,20,"8afa2330-e5df-4dca-9d85-64ba60d1795f"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","89943-035","",-33.8484550322339,146.267907,1788,1,26,"8b307e49-8a6b-456d-98f2-d68abff08aa0"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R839.A","South Australian Museum",-30.48,138.42,NA,NA,NA,"8b8ca283-89ad-4116-b06b-7d6a2e966e85"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","D58377","Museums Victoria",-35.706,141.717,1984,11,1,"8be28cef-f42a-4ea2-bed0-269f43ea6b7b"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","J63651","Queensland Museum",-28.6425,142.516111,1996,9,11,"8c233d95-d2a7-4020-a545-76cbc01ee3ee"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","SJJSI0080459","",-33.1520820312304,141.132802,2009,11,5,"8c835e08-fd8e-48bb-a468-003aa03a5fb5"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","5586736","",-34.6480599991172,142.29276,2004,10,22,"8c8e41a8-7fbc-45a1-8cec-6b1224216a2d"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","D54987","Museums Victoria",-35.8402,141.635,1980,11,23,"8c905c9a-349e-4571-9db9-ae18ca69514a"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","4269866","",-34.3375399991208,142.2358,1994,10,16,"8cb01195-3010-4fcc-9dc1-33bb70d75461"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","OPR523865-1","",-32.95692,135.93263,2012,2,4,"8d032042-f88c-4dd7-9d6c-881a3c418230"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R7133","Museums Victoria",-35.07,142.32,NA,NA,NA,"8d347f6f-74d8-4ea0-895b-088e91b34844"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","D12723","Museums Victoria",-34.77,142.28,NA,NA,NA,"8d3c0abb-f7d4-490e-b508-c902fed762c2"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","ABTC56678.4","South Australian Museum",-33.05,135.47,NA,NA,NA,"8d4f57c9-6d01-4017-8403-7c08f6842269"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","4395685","",-35.5408699991072,142.43599,1993,12,2,"8d7e8311-4c32-488d-be54-42a07d63cb35"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R137249","Western Australian Museum",-30.016667,127.733333,NA,NA,NA,"8d991ecf-48f2-43d5-9238-4bc726f397f8"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R6002","Western Australian Museum",-31.933333,116.033333,NA,NA,NA,"8de3665b-584d-4271-9349-f9bdb40276eb"
"Anilios","Anilios bituberculatus","Anilios bituberculatus","R67713","South Australian Museum",-35.0597,137.0144,2013,7,20,"8e189bc0-1d22-45bd-8950-1790739214c0"
