genus,species,scientific_name_intepreted,catalogue_number,omit,institution,decimal_latitude_wgs84,decimal_longitude_wgs84,year,month,day,record_id,omit
Anilios,Anilios bituberculatus,Anilios bituberculatus,J26382,,Queensland Museum,-28.116667,145.183333,1975,8,23,3a15a6cc-0361-49de-8f48-07b2264e744f,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D48486,,Museums Victoria,-34.3,142.22,1976,10,NA,3a1813d5-e62b-41ee-bc2d-59dda698a002,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R887,,South Australian Museum,-34.95,138.52,NA,NA,NA,3a393543-d6db-4db2-8d69-e03407886849,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R146991,,Western Australian Museum,-30.366667,121.05,NA,NA,NA,3a45af5f-0098-4c3d-80ca-71f2206f77a2,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.161793,,Australian Museum,-32.58694,145.49749,2001,11,19,3a5665ca-03dc-4142-94b1-520413fbfacd,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R06939,,Commonwealth Scientific and Industrial Research Organisation,-32.4667,142.3333,2012,2,17,3a660683-c4d8-4249-ba6d-51d2f553a0d5,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R4188,,Western Australian Museum,-31.883333,116.766667,NA,NA,NA,3abe022c-1422-4d87-9f69-e9233edf8a09,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R835,,South Australian Museum,-34.43,137.92,NA,NA,NA,3b12c089-3d50-4277-b2bf-4ebdafe659d8,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.153319.001,,Australian Museum,-33.11721,143.22388,1998,11,10,3b816687-5595-406c-8769-e018669e050b,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R16914,,Western Australian Museum,-30.85,128.116667,NA,NA,NA,3c658194-3ce6-4ca1-a055-c185f43f78db,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R7137,,Museums Victoria,-35.07,142.32,NA,NA,NA,3c6f994e-0623-4317-a9fa-dfcb292eb2df,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R7060,,Museums Victoria,-36.08,144.23,NA,NA,NA,3ca018b0-1d34-44f6-822d-cf5ecabb78ab,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R53811,,South Australian Museum,-33.7617,140.1892,1997,10,13,3d1c86bd-eb8d-49b3-bc6b-b8988115a8eb,
Anilios,Anilios bituberculatus,Anilios bituberculatus,ABTC107881,,South Australian Museum,-34.3822,140.4364,2004,11,1,3d58c9c3-1b95-4ddb-a844-bc0d03a8d42d,
Anilios,Anilios bituberculatus,Anilios bituberculatus,ABTC39991,,South Australian Museum,-32.8694,140.9222,1992,10,7,3ddef1ac-7c8f-4724-a05a-75a765bb80c9,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R26,,Western Australian Museum,-30.733333,121.466667,NA,NA,NA,3e120fa8-7e72-445f-bee3-d7f1c0e483f5,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D60743,,Museums Victoria,-34.9588,141.325,1987,11,1,3ec2aa5f-f237-492f-9284-43ad5f3e8bd0,
Anilios,Anilios bituberculatus,Anilios bituberculatus,ABTC92219,,South Australian Museum,-31.9444,135.6472,2006,10,22,3f076077-22da-4713-b6fd-f57b1ef6eba8,
Anilios,Anilios bituberculatus,Anilios bituberculatus,ABTC56656.1,,South Australian Museum,-33.92,136.57,1980,10,22,3f1ee7e8-986e-4f38-944c-5b868961e07c,
Anilios,Anilios bituberculatus,Anilios bituberculatus,ABTC106260,,South Australian Museum,-33.195,139.4186,2001,11,21,3fda6dd7-d802-487f-a47f-e0aab3a312ab,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D61238,,Museums Victoria,-34.22,142.03,1987,2,NA,403157a2-22aa-43c7-8276-f7a9f2cc1ac6,
Anilios,Anilios bituberculatus,Anilios bituberculatus,ABTC56678.5,,South Australian Museum,-33.05,135.47,NA,NA,NA,40934d99-31f7-4345-a859-dd79752d2f4b,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.11732,,Australian Museum,-34.783,147.05,NA,NA,NA,414eaf33-599c-4b7c-a960-8608d1cde22c,
Anilios,Anilios bituberculatus,Anilios bituberculatus,ABTC149155,,South Australian Museum,-34.2928,140.6122,2017,1,19,41508702-3a74-4a6b-9de1-0bfccf38a759,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R144975,,Western Australian Museum,-30.566667,121.25,NA,NA,NA,415f9984-e6a8-4734-89a6-f3d771cda939,
Anilios,Anilios bituberculatus,Anilios bituberculatus,ABTC56680.5,,South Australian Museum,-33.58,138.4,NA,NA,NA,416ade33-339d-42d5-98c8-f6bae2683893,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D61259,,Museums Victoria,-34.45,141.08,1987,2,22,41c092fc-2ee7-4a11-bb13-e494e862bc40,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R11096,,South Australian Museum,-35.1,139.9,1969,11,25,41e4f092-4ba2-43ea-b4f4-3606bb421c2a,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.161788,,Australian Museum,-35.433,145.55,2001,10,16,4214e799-9e37-4b44-a875-76370516eb04,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R60344,,South Australian Museum,-29.5411,129.1044,2005,4,16,424f254e-67c6-44bd-951e-d1eef3c4e829,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R05909,,Commonwealth Scientific and Industrial Research Organisation,-33.075,141.975,1996,11,16,4252eda2-136a-4346-93ed-f7dae90c4211,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R70463,,South Australian Museum,-34.3442,140.5175,2017,1,19,42fa6e58-146f-4000-bdd4-b931e77e519b,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D52770,,Museums Victoria,-35.42,141.48,1980,11,10,43089810-989c-499c-bb30-e9c78aac595e,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.27309,,Australian Museum,-32.266,148.683,1967,12,NA,431b2057-c894-4c8a-bd6c-b39a865ee216,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.114431,,Australian Museum,-33.716,142.95,1984,11,NA,43282e90-d0ba-40bb-b29e-542ebec8198c,
Anilios,Anilios bituberculatus,Anilios bituberculatus,ABTC56663.2,,South Australian Museum,-30.5,136.8,NA,NA,NA,43a10e73-7cf2-4c97-bbac-978e8519e4c5,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R17956,,Museum and Art Gallery of the Northern Territory,-30.833,121.333,1978,5,3,43a7f1ac-718f-4723-82b8-88160bd25f58,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R39685,,South Australian Museum,-34.5253,139.4442,1991,11,29,4471447c-ad53-4190-bef8-74afb7eaf2f2,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.29728,,Australian Museum,-34.55,146.4,1969,NA,NA,4620ed57-ca85-4718-af4a-c84dee23afa6,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R53126,,South Australian Museum,-32.3,137.9561,1999,11,25,462b0384-71f9-47b9-9c12-e2259be2a6cd,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R143978,,Western Australian Museum,-33.484444,122.240556,NA,NA,NA,463e50dc-d026-40bf-9773-82c5e1f0a654,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D53037,,Museums Victoria,-35.869,141.684,1979,12,9,46ae7eb5-b3ff-4db0-b768-25ac0fed044d,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R12654,,Western Australian Museum,-32.333333,117.866667,NA,NA,NA,46c46f00-e680-415e-b59b-464dd2f3b6fd,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R1162,,South Australian Museum,-30.07,138.28,NA,NA,NA,46cbff2d-9745-4f12-b1f9-715da2e1746d,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D61243,,Museums Victoria,-34.87,142.62,1987,1,21,46ec306e-12bc-406e-ac3b-bcc2739337db,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R1548,,South Australian Museum,-35.33,140.52,NA,NA,NA,47b98731-c973-488f-bce7-fb676b24c0e0,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R7132,,Museums Victoria,-35.07,142.32,NA,NA,NA,4823b95f-a9fc-4e6d-8116-7787a3bb092b,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R984,,South Australian Museum,-30.92,135.32,NA,NA,NA,483fdd79-fc81-4245-96bb-12ded6236785,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D61242,,Museums Victoria,-34.18,141.17,1987,2,22,489a34ee-e2f0-4719-991e-e0fc51b1fc11,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D58381,,Museums Victoria,-35.706,141.717,1984,11,1,48a03056-0535-43fc-9e69-fffe19485572,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R846.C,,South Australian Museum,-30.45,131.83,1898,NA,NA,49d14f62-23c1-4acd-840a-102c8d0b7cf5,
Anilios,Anilios bituberculatus,Anilios bituberculatus,ABTC40455,,South Australian Museum,-33.1369,134.6392,1992,12,1,4a082986-9e87-4ada-9b18-ad791c65fee5,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R04691,,Commonwealth Scientific and Industrial Research Organisation,-35.2333,142.1333,1985,11,1,4a3c5547-1b9b-4cfe-a9b8-afd952c20c03,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D4719,,Museums Victoria,-34.38,141.7,NA,NA,NA,4a48958b-a673-4833-bcc3-6bc49d4be770,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D55034,,Museums Victoria,-35.8737,141.658,1980,12,8,4a500132-f582-41ad-add7-f0fc032e7f1b,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R62008,,South Australian Museum,-31.9525,135.6794,2006,10,21,4a981ebd-d91e-468d-8a58-e7e184ffb269,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R14560,,South Australian Museum,-33.92,137.92,1975,3,11,4bf26548-6921-48f0-9abd-f949757eeb60,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R41782,,South Australian Museum,-33.3122,140.1836,1992,10,27,4c563380-6ea9-40a2-9057-5a8911faed52,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D61592,,Museums Victoria,-34.17,141.17,1989,1,5,4c659c68-4444-4e9b-87eb-d70226331e7c,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R05353,,Commonwealth Scientific and Industrial Research Organisation,-34.2833,146.0333,1990,10,30,4c67ce27-a3da-47ef-9fd3-a7662643e707,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R144976,,Western Australian Museum,-30.566667,121.25,NA,NA,NA,4c94090a-0444-4560-a1c1-0be192d4d09d,
Anilios,Anilios bituberculatus,Anilios bituberculatus,ABTC148271,,South Australian Museum,-28.86154,129.53454,2017,9,22,4daca24a-7b50-499f-adf3-1197c34c4745,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D16290,,Museums Victoria,-34.17,140.75,1959,7,NA,4e110a79-499f-4125-bddf-6a4aa7f70676,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.41072,,Australian Museum,-31.566,143.233,1973,10,1,4e14ae0b-08e7-4b08-9fd8-c1af075f1194,
Anilios,Anilios bituberculatus,Anilios bituberculatus,ABTC56682.1,,South Australian Museum,-33.43,138.15,NA,NA,NA,4ef744c6-f93c-4902-9057-fa67142da991,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D53475,,Museums Victoria,-35.8682,141.685,1980,1,20,4f2f0dec-a478-431e-9514-96fcf4bad3de,
Anilios,Anilios bituberculatus,Anilios bituberculatus,ABTC56656.4,,South Australian Museum,-33.92,136.57,1980,10,22,4f573622-639a-40e3-9215-48ef21a76f6a,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D66876,,Museums Victoria,-35.5,143.07,1993,2,NA,4f5fb6bb-32ce-47e5-9b64-aad4e68b6f0d,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.162077,,Australian Museum,-31.21583,149.24055,2001,11,17,4f9e9cb8-10b3-40a5-816f-982a208948e1,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.144916,,Australian Museum,-32.57554,146.00583,1995,10,19,4ff12d8e-914b-4c7e-b77e-51832b0ea9c7,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R52559,,South Australian Museum,-32.1167,140.1583,1996,11,27,50116dbd-1c30-4fcb-869a-75f7d0fd3a10,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.15193,,Australian Museum,-36.116,144.766,NA,NA,NA,5074fba9-7ecf-4748-a488-74859fab95f5,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R7190,,Museums Victoria,-31.8,117.02,1898,NA,NA,50b34427-c45e-4e05-8671-534d40375361,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R59212,,South Australian Museum,-34.013056,138.085,2004,9,9,511d6b3b-911e-419c-a333-ca9903f01f9d,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R20585,,South Australian Museum,-29.48,137.08,1981,6,29,5164a8af-303d-47ab-9239-388aed55bfae,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R36515,,South Australian Museum,-33.1861,134.8222,1990,9,26,5211bced-9be2-4255-8d33-497553144b27,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R28597,,South Australian Museum,-32.48,135.37,1985,10,13,523e38c8-fc30-4eb3-87c2-0ed7c624b651,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R21180,,South Australian Museum,-33.03,137.58,1981,10,27,526204e5-00d8-4b63-8249-e3707b0770b4,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.9608,,Australian Museum,-33.466,144.933,NA,NA,NA,5269c2b8-43b8-46ff-961d-6d1139a60224,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R131653,,Western Australian Museum,-29.783333,122.366667,NA,NA,NA,52b632da-d603-4c20-b47c-51c7c3a6404a,
Anilios,Anilios bituberculatus,Anilios bituberculatus,ABTC92201,,South Australian Museum,-31.9525,135.6794,2006,10,21,534a62cb-35b4-44d2-bd3a-093d24b2756a,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R17276,,Museum and Art Gallery of the Northern Territory,-23.7,133.867,1985,NA,NA,53627136-dbf0-4058-a51f-3b80cb24474e,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R438.A,,South Australian Museum,-34.85,139.63,NA,NA,NA,53f51f70-b865-46ea-9a3a-411904a97668,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.29730,,Australian Museum,-33.133,147.133,NA,NA,NA,54835ee0-198c-49d6-8cb2-c80758d0cacb,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.11837,,Australian Museum,-31.35,150.65,NA,NA,NA,54a91e4c-507a-4217-801e-426629700215,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R70462,,South Australian Museum,-34.2928,140.6122,2017,1,19,54af944a-ed48-4072-8a62-f1f8e1c60daa,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R47286,,South Australian Museum,-28.4156,136.4464,1996,3,1,5523d8ac-4a32-41cd-bdbe-8c5c9cecb259,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.158471,,Australian Museum,-33.916,147.2,1999,12,9,5579dea3-b861-408f-a317-0ae158efb6a4,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D61239,,Museums Victoria,-34.42,141.42,1986,10,19,559779d9-8087-471e-aec1-d952fc2915b7,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R04694,,Commonwealth Scientific and Industrial Research Organisation,-35.3333,142.1333,1985,11,1,5598fb91-a662-4ba9-bb60-22a709d98771,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.8237,,Australian Museum,-34.966,147.516,NA,NA,NA,56456bfc-22b3-44e9-a595-d7b435767211,
Anilios,Anilios bituberculatus,Anilios bituberculatus,ABTC56659.4,,South Australian Museum,-27.73,140.77,1980,10,7,56af159a-b442-419e-bc99-2ba428c1ce45,
Anilios,Anilios bituberculatus,Anilios bituberculatus,G38591,,Commonwealth Scientific and Industrial Research Organisation,-35.6883,145.9239,2000,11,17,56c18002-0859-4a0d-9e06-d95c1b41c996,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D61251,,Museums Victoria,-34.77,141.32,1985,8,NA,56d9a8aa-db5a-403c-8e07-807c9a1489b0,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R146987,,Western Australian Museum,-30.397222,121.1225,NA,NA,NA,56db3d46-78cc-4088-bf00-3e2e28f1120b,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R03450,,Commonwealth Scientific and Industrial Research Organisation,-29.85,144.1333,1981,10,31,5736fec4-7137-4949-bca5-71a82885f2d0,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R13825,,Western Australian Museum,-32.166667,116.016667,NA,NA,NA,57771db2-273c-4612-a808-f27f65f13a71,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.1451,,Australian Museum,-31.433,143.883,1890,5,NA,57fe45a4-48f3-47de-a7db-b88ae5d84d80,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D60724,,Museums Victoria,-34.9683,141.268,1987,10,31,580d82b3-21af-4742-b2f0-94e11a3402ce,
Anilios,Anilios bituberculatus,Anilios bituberculatus,ABTC56680.4,,South Australian Museum,-33.58,138.4,NA,NA,NA,586f5756-b5ad-455b-95ff-4d074959a814,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R47587,,South Australian Museum,-31.6053,136.3606,1994,10,30,5872da6a-b2b2-41df-bb52-d74c628600cb,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.95510,,Australian Museum,-34.283,146.033,1978,11,13,587da4c4-ecff-4713-bd9e-442562fd4884,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D53524,,Museums Victoria,-35.8737,141.658,1980,1,23,58c52fe5-7868-4324-9156-52f879a0e7e0,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R37048,,Western Australian Museum,-31.983333,125.866667,NA,NA,NA,58e7e688-a2b2-4f40-809b-9268fafd2a7d,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R8837,,South Australian Museum,-32.65,138.15,1967,6,21,59014962-1b66-4368-9233-be4213f86721,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R65646,,South Australian Museum,-30.3636,135.5292,2010,10,29,59319b80-8964-433d-8a6c-7b8afb70d4dc,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R7092,,Museums Victoria,-35.58,144,NA,NA,NA,5935dd67-c736-4c18-a7df-580250c9e604,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R831.C,,South Australian Museum,-31.88,141.23,NA,NA,NA,59841588-8bdf-4290-b69e-4cb5908c208b,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D61247,,Museums Victoria,-34.73,142.32,1987,1,28,59dc6dfb-e882-4623-8c46-c322f1edcea9,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.161792,,Australian Museum,-32.865,146.18916,2001,11,18,5a45660e-1c3f-4d5e-b08b-aca875fbfd73,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R8840,,South Australian Museum,-32.65,138.15,1967,6,21,5a4eb040-7cb7-47ac-b66d-717afe38a20c,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R12796,,South Australian Museum,-34.37,136.13,NA,NA,NA,5aaa13a6-5a3a-4851-8aef-b3741d35bd9f,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R941,,South Australian Museum,-34.07,138.03,NA,NA,NA,5ac927f4-6ec5-4293-bf7b-6f92960fe4a9,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R41360,,South Australian Museum,-33.7778,139.8,1992,10,15,5af86453-0e92-46da-b0ac-3b8594ae0d01,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.153044,,Australian Museum,-31.433,143.883,1890,5,NA,5b196f71-606a-4b91-82c6-bf9cf0b6134f,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.40915,,Australian Museum,-31.566,143.366,1973,10,11,5b6d9694-ead9-44c9-9893-d2235aa12f21,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R64002,,South Australian Museum,-27.5097,135.3331,2008,10,19,5bae5c8e-c7e5-4c20-81d4-024bd9028fa3,
Anilios,Anilios bituberculatus,Anilios bituberculatus,ABTC36491,,South Australian Museum,-29.77,137.2858,1996,3,24,5bb71a76-c066-4d22-a469-70875253db72,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R17737,,South Australian Museum,-30.47,131.8,1979,8,31,5bda613c-f823-4dcc-987e-977f4c90c8b6,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D12160,,Museums Victoria,-34.42,142,1967,10,11,5c06fcb5-07d8-4125-981d-ec429cadee5b,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D54913,,Museums Victoria,-35.8737,141.658,1980,11,21,5c0fb755-af99-4685-b0a5-8995acf937da,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R66595,,South Australian Museum,-30.2869,138.1008,2011,10,30,5cd38c96-dd0a-4a4e-b5ff-072ffcaa13d1,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.153050,,Australian Museum,-31.05,147.083,NA,NA,NA,5cd9376a-4b39-4ae2-995d-cec960458d3f,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R931,,South Australian Museum,-25.9,139.35,NA,NA,NA,5d242856-cefc-43a9-8065-9198353232ad,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.114470,,Australian Museum,-33.716,143.033,1984,11,NA,5d500482-2a3c-4e0c-b2a5-f3a6399f626c,
Anilios,Anilios bituberculatus,Anilios bituberculatus,ABTC56659.3,,South Australian Museum,-27.73,140.77,1980,10,7,5d55ac60-0966-48d2-b1b8-5b0b3b40bf38,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D61264,,Museums Victoria,-34.78,142.33,1985,10,20,5d805e3c-7a24-447e-8a2b-3416186b5144,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R26766,,Museum and Art Gallery of the Northern Territory,-24.037,134.285,2001,3,12,5e174706-3827-4e19-8d24-f71f07e2718e,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R31575,,South Australian Museum,-33.43,138.15,NA,NA,NA,5e3c4d2b-f708-41d8-b3cd-8232f68ae4fe,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R144854,,Western Australian Museum,-30.35,119.583333,NA,NA,NA,5e498563-9e2f-4a49-b080-510cf79bc401,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R18622,,South Australian Museum,-33.5,137,1980,10,22,5e594de4-8573-4d19-8937-49e7d7d90c21,
Anilios,Anilios bituberculatus,Anilios bituberculatus,ABTC40247,,South Australian Museum,-32.8806,140.02,1992,10,8,5e62558e-41df-4fd8-b0de-99cbaceea80b,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R146988,,Western Australian Museum,-30.397222,121.1225,NA,NA,NA,5ee70f7d-c7d2-4c0e-a315-c87b05145f4b,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R31670,,South Australian Museum,-32.08,133.92,1987,10,12,5f690ecc-8242-41ee-826f-8264eaa0d80a,
Anilios,Anilios bituberculatus,Anilios bituberculatus,J33379,,Queensland Museum,-28.083333,144.166667,1976,3,16,5fde01f5-7e9e-44a8-9af3-825d8d560f50,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.153205.001,,Australian Museum,-34.03193,141.03694,1998,10,13,6010b48a-d025-4766-8a5e-92e8aae0766c,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R.45516,,Australian Museum,-33.2,145,1974,6,27,606562e5-0b66-4a6b-95db-69dc75adb4cd,
Anilios,Anilios bituberculatus,Anilios bituberculatus,D61939,,Museums Victoria,-34.1383,141.758,1988,10,21,60e70ca6-a827-40ee-aa7e-47aa93f05967,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R59347,,South Australian Museum,-29.896389,131.279167,2004,9,29,6150c4b9-d77c-4989-b7f0-199a1dae954a,
Anilios,Anilios bituberculatus,Anilios bituberculatus,R137217,,Western Australian Museum,-30.033333,127.783333,NA,NA,NA,61bd7862-faa1-4897-9c04-4a11dd05155c,
